years,singers,songs,lyrics
2014,허각,이제 그만 싸우자,온종일 전화기만 쳐다보다가 네 문자만 기다리다가 괜한 자존심 때문에 잠도 못 이루는 건지 너 없이도 난 괜찮을 것만 같았고  다 잘 지낼 줄 알았는데 왜 그게 아닌 내 맘은 네 걱정만 하는지 사실은 그 별것도 아닌 이유로  너를 떠나서 후회해 네가 내 곁에 와서 먼저 말해줘  너도 나와 같다면 이 여자는 왜 이 여자는 왜 도대체 잊을 수가 없는 여자인지 떠나간 뒤에도 자꾸만 나를 울리는지 이 남자는 왜 이 남자는 왜 잊질 못해 죽어도 안돼 다시 한번 또다시 한번 말할게 이제 그만 좀 싸우자 이번엔 정말로 다 끝일 거라고  전화번호를 바꿔도 이미 내 습관들도 못난 모습도  너를 닮아버렸어 이 여자는 왜 이 여자는 왜 도대체 잊을 수가 없는 여자인지 떠나간 뒤에도 자꾸만나를 울리는지이 남자는 왜 이 남자는왜 잊질 못해 죽어도 안돼다시 한번 또다시 한번 말할게이제 그만 좀 싸우자Woo 먼저 연락이 오겠지Woo 먼저 날 찾아오겠지Woo 사실은 아직도 난 네가좀 더 필요해 이렇게 oh도대체 넌 잊을 수가 없는 여자인지떠나간 뒤에도 자꾸만나를 울리는지이 남자는 왜 이 남자는왜 잊질 못해 죽어도 안돼다시 한번 또다시 한번 말할게이제 그만 좀 싸우자
2014,소유 (SOYOU),틈,Boom Clap Boom Boom Boom Clap Boom Clap Boom Boom Boom Clap Boom Clap Boom Boom Boom Clap Boom Clap Boom Boom Boom Clap  Boom Clap Boom Boom Boom Clap Boom Clap Boom Boom Boom Clap  문자할 땐 재밌고 전화할 땐 설레고  막상 우리 서로 만나면  또 눈치만 보네  무슨 남자가 그래  내가 뭐가 어때서 우리 어떤 사인데  무슨 그런 말을 해 눈치 없이 툭툭 말해도  니가 좋은걸 틈을 보여줘 서두르진마  티좀 내줄래 나도 여잔데 내가 둔한 건지 글쎄 그럼 몰라 꼭꼭 숨지 말고 맘을 열어  love you love you love Boom Clap Boom Boom Boom Clap Boom Clap Boom Boom Boom Clap Boom Clap Boom Boom Boom Clap 내꺼 같았던  니가 정말 내꺼가 되고 알아가면 갈수록  빠져 들 것 같은데 생각보다 훨씬  좋아서 더 좋은 가봐 틈을 보여줘 서두르진마  티좀 내줄래 나도 여잔데 내가 둔한 건지 글쎄 그럼 몰라 꼭꼭 숨지 말고 맘을 열어 love you love you love 오래 밀당하기 지친  더 두근대고 싶은 그 누구보다 깊은  모른 척 해도 다 아는 사인걸 내 맘 같은 니맘  뜸들이다 놓칠지 몰라 틈을 보여줘 내가 들어갈 티좀 내줄래 그걸 왜 몰라 내가 급한 건지 뭐가 모든 게 몰라  꼭꼭 숨지 말고 맘을 열어  love you love you love 사랑한단 말 시작하잔 말 듣고 싶은데 하고 싶은데 내가 급한 건지 뭐가 모든 게 몰라  빙빙 돌지말고 우리 그냥  love you love you love 내꺼 같았던 니가 정말 내꺼가 되고 알아가면 갈수록  빠져 들 것 같은데 음
2014,아이언,독기,시궁창 같은 삶에서도 다시 일어나원하는 대로 이뤄가며 나는 살아가나는 더 더 더 올라가 올라가내게 돈은 바람난 첫사랑 같지저주하면서 동시에 사랑하니우린 다 무대 위 monkeys or strippers이 거품 빠지기 전에 we're getting paper난 돈이 없어 나라서 지원을 받고난 돈이 없어 미술 공부도 못했고난 돈이 없어 친구 mp3를 뺐었고난 돈이 필요해 삥도 존나 뜯었어그래서 나는 돈 돈하지 않아쓰레기 같던 내 과걸 알기에 절대 반복치 않아이빨 빠져 발음 좆같은게 내 매력여기서 난 그저 돈 쓸어 담아삶의 늪에서 삶의 늪에서나는 더 큰 세상을 보네삶의 끝에서 후회하지 않게나는 미친 듯이 달려미친 듯이삶의 늪에서 삶의 늪에서나는 더 큰 세상을 보네삶의 끝에서 후회하지 않게나는 미친 듯이 달려미친 듯이 살어여긴 권위가 제일 절대적인인간의 편의를 위한 종이가 보스인대한민국 민주공화국아니 어쩌면 끝나지 않았어 왕국but I on give a fuck like the 상수 형항상 풀 발기 절대 고개 안숙여또 난 강춘혁 형처럼 안두려워날 죽여봐라 but 죽일려면 잘 죽여난 돈이 없기에 힙합음악을 알고난 돈이 없기에 진짜 사랑을 알고난 돈이 없기에 좆같은 놈 잘 알고난 돈이 없기에 결국 강해졌어삶의 늪에서 삶의 늪에서나는 더 큰 세상을 보네삶의 끝에서 후회하지 않게나는 미친 듯이 달려미친 듯이삶의 늪에서 삶의 늪에서나는 더 큰 세상을 보네삶의 끝에서 후회하지 않게나는 미친 듯이 달려 미친 듯이 살어시궁창 같은 삶에서도 다시 일어나원하는 대로 이뤄가며 나는 살아가나는 더 더 더 올라가삶의 늪에서 삶의 늪에서나는 더 큰 세상을 보네삶의 끝에서 후회하지 않게나는 미친 듯이 달려미친 듯이삶의 늪에서 삶의 늪에서나는 더 큰 세상을 보네삶의 끝에서 후회하지 않게나는 미친 듯이 달려미친 듯이 살어
2014,에픽하이 (EPIK HIGH),헤픈엔딩 (Feat. 조원선 Of 롤러코스터),말해 뭐해위로 받기 위해 구걸하지 않아감성팔이는 질색난 행복에 인색해돈 내란 말 보다 싫은 말이 힘내술 사람 다쉽게 취하고 끝이 추잡한 나툭하면 성질 내고 판을 깨좋아 죽을 것 같다가도미워서 죽일 듯이 끝장을 내어차피 이별은 멀쩡히 숨 쉬는 이마음에 묻게 하는 그런 죽고죽이는 일묻지 마나 괜찮은지내가 바라는 건 나를 닮은 무심함온 세상이 떠는 같잖은 청승사랑 따위 거룩해 봤자 그저 본능웃겨 인간과 짐승을 나누는 게인간을 짐승 만드는 게이번은 다르다고매번 날 속여봐도어김 없이언제나 그랬듯이끝나겠지사랑을 하는 건지이별을 하려고 만나는 건지또 다시 날 찾아온헤픈엔딩깨진 거울에게 하는 말어렵게 만나쉽게 이별 할 때마다술잔 속에 채운그 술처럼 투명했더라면조금의 숙취라도 있겠지넌 금세 또 한 모금 해목을 매 첨엔 확 불타는 너야식을 땐 그 사람 목에 쇠사슬 거는너야늘 다른 거야 그 사람을 떠나야했던 이유이별 이후 버림받은 쪽은 always you너에겐 사랑이란 노름이다른 누군가에겐 전재산인 걸 모르니사치스러운 눈물로 동정을 산 후그 빚은다음 사람이 대신 갚는 그 reason누가 알아 맘대로 해마음에 드는 사람에겐 마음의반대로 해참 외롭게 사는 네가아니 내가잘 됐으면 좋겠다난 오히려 잘 된 것 같아너라고 다를 건 없잖아늘 같은 엔딩그저 그런 해프닝이 헤픈 엔딩뭐 어쩌겠어이번은 다르다고매번 날 속여봐도어김 없이언제나 그랬듯이끝나겠지사랑을 하는 건지이별을 하려고 만나는 건지또 다시 날 찾아온헤픈 엔딩해피 엔딩해피아니 헤픈나안녕과 안녕으로시작과 같은 말로 끝나는 건다 이유가 있겠지사랑을 하는 건지이별을 하려고 만나는 건지또 다시 날 찾아온헤픈엔딩
2014,버스커 버스커,벚꽃 엔딩,그대여 그대여 그대여  그대여 그대여 오늘은 우리 같이 걸어요 이 거리를 밤에 들려오는 자장노래 어떤가요 오예 몰랐던 그대와 단 둘이 손 잡고 알 수 없는 이 떨림과 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 오예 그대여 우리 이제 손 잡아요 이 거리에 마침 들려오는 사랑 노래 어떤가요 오예 사랑하는 그대와 단 둘이 손잡고 알 수 없는 이 거리를 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 바람 불면 울렁이는 기분 탓에 나도 모르게 바람 불면 저편에서 그대여 니 모습이 자꾸 겹쳐 오 또 울렁이는 기분 탓에 나도 모르게 바람 불면 저편에서 그대여 니 모습이 자꾸 겹쳐 사랑하는 연인들이 많군요 알 수 없는 친구들이 많아요 흩날리는 벚꽃 잎이 많군요 좋아요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 봄바람 휘날리며 흩날리는 벚꽃 잎이 울려 퍼질 이 거리를 우우 둘이 걸어요 그대여 그대여 그대여 그대여 그대여
2014,허각,오늘 같은 눈물이,이렇게 널 부르던 그 사람 나라는걸 눈치 없이 흐르는 내 눈물 사랑인걸 늘 내 옆에 있었는데 너인줄 모르고  왜 기다린 널 안고 슬픈 얘기만 말해 오늘 같은 눈물이 더 얼마나 남아있나 사랑을 또 이별을 난 몰라 말해줄래 자꾸만 빗물이 눈물되어 내 앞을 가리고 어디쯤 가고 있나 오늘 같은 눈물이 더 얼마나 더 난 몰라  얼마나 더 난 몰라눈물 없는 사랑은 사랑이 아니란걸이제서야 알았어 이별도 사랑인걸널 두고서 떠나야해 널 두고 가야해왜 오늘을 알면서 사랑한다고 말해오늘 같은 눈물이 더 얼마나 남아있나사랑을 또 이별을 난 몰라 말해줄래자꾸만 빗물이 눈물되어내 앞을 가리고어디쯤 가고 있나오늘 같은 눈물이 더얼마나 더 난 몰라 얼마나 더 난 몰라오늘 같은 눈물이 난 몰라얼마나 더 난 몰라
2014,다비치,괜찮아 사랑이야,내 맘이 보이니 왜 사랑인거니다시는 하지 말자던 사랑 참 많이 바보 같지왜 행복 한 거니 니 얼굴이 떠올라 내 곁에만 있어줘 영원히 너를꽃 흔들리듯 바람에 니가 다가와 내 맘 두드리던 그런 너를 사랑해가슴이 아파 널 보면 괜찮아 사랑이야부족한 이 맘을 또 나를 사랑을받아 줄수 있겠니 나를왜 웃기만 하니 내 눈을 바라보며이 떨림을 간직해 나를 안아줘꽃 흔들리듯 바람에 니가 다가와내 맘 두드리던 그런 너를 사랑해가슴이 아파 널 보면 괜찮아 사랑이야부족한 이 맘을 또 나를 사랑을받아 줄 수 있겠니 나를이런 나를 사랑해줘 사랑해 널 oh love
2014,소녀시대 (GIRLS' GENERATION),Mr.Mr.,Let's go 뭘 걱정하는데 넌 됐고 뭐가 또 두려운데재고 또 재다 늦어버려 Uh Uh매일 하루가 다르게 불안해져 가 앞서 가 주길 바래 그 누군가가넌 모른 척 눈을 감는 You Bad Bad Bad boy You so bad더 당당하게 넌 Mr. Mr. 날 봐Mr. Mr. 그래 바로 너 너 너날 가슴 뛰게 한 Mr. Mr.최고의 남자 Mr. Mr. 그게 바로 너상처로 깨진 유리조각도 별이 되는 너 Mr. Mr. Mr. Mr.나를 빛내줄 선택 받은 자그게 바로 너 Mr. Mr.왜 넌 아직도 믿지 못해 진짜비밀을 알려줄게넌 왜 특별한 Mr.인지 Uh Uh미랠 여는 열쇠 바로 니가 가진 걸 소년보다 더 큰 꿈을 끌어안아빛난 눈 속 날 담고서 My Mi MiMister Rock this world더 당당하게 넌 Mr. Mr. 날 봐Mr. Mr. 그래 바로 너 너 너날 가슴 뛰게 한 Mr. Mr.최고의 남자 Mr. Mr. 그게 바로 너상처로 깨진 유리조각도 별이 되는 너 Mr. Mr. Mr. Mr.나를 빛내줄 선택 받은 자그게 바로 너 Mr. Mr. Mr. Mr.1 2 3 4 Mr. Mr. Mr. Mr.지금 세상 안에 Oh 네 앞에 누구보다 먼저 널 던져더 치열하게 더 치열하게Mr. Mr. Mister오직 그대만이 이뤄낼단 하나 내일 앞의 너그 안에 살아 갈 너와 나Mister Oh더 당당하게 넌 Mr. Mr. 날 봐Mr. Mr. 그래 바로 너 너 너날 가슴 뛰게 한 Mr. Mr.최고의 남자 Mr. Mr.그게 바로 너상처로 깨진 유리조각도별이 되는 너 Mr. Mr. Mr. Mr.나를 빛내줄 최고의 남자그게 바로 너 Mr. Mr. Mr. Mr.
2014,휘성 (Realslow),가슴 시린 이야기 (Feat. 용준형 Of Beast),세상에 가장 예쁜 거짓말goodbye goodbye가슴 찢겨도 뱉는 그 말goodbye goodbye좋은 안녕이란 말말도 안되는 그말사랑한 만큼 믿었던 만큼아파 아파네가 너무 미워서 너무 슬퍼서아파 아파이게 이별이잖아좋을 리가 없잖아그래도 goodbye안녕 미워도 너는 내사랑사랑을 알려준 첫 사람그런 너를 보내는한 남자의 거짓말goodbye goodbye나만 느끼던 너의 체온도goodbye goodbye나만 맞추던 너의 입술도goodbye goodbye너무 절망스러워그래도 널 위해서남자로써 꼭 해야하는 말goodbye goodbye마지막으로 너를 힘껏 안고서goodbye goodbye늘어난 테잎처럼무겁게 더듬대며행복해 goodbye안녕 미워도 너는 내사랑사랑을 알려준 첫 사람그런 너를 보내는한 남자의 거짓말goodbye goodbye안녕 좋은 사람 만나 행복해뻔한 드라마 속 이별장면을 베낀다말이 좋은 안녕이지결국 널 누군가에게 뺏긴다부모를 잃은 아이처럼우리가 낳은 사랑은 버려진다그래 이별은 너와 나의 책임이야사랑 앞에 우린 죄인이야울지마 바보야 나 정말 괜찮아어떻게든 살아 행복할게만남 사랑 추억 이별참 고마웠었어 그 동안이를 악물고 너를 보낼게어떻게든 너를 잊을게우리 둘이서 만든가슴 시린 이야기goodbye goodbye안녕 미워도 너는 내사랑사랑을 알려준 첫 사람처음이자 마지막너를 위한 거짓말goodbye goodbye
2014,MC몽,내가 그리웠니 (Feat. 진실 Of Mad Soul Child),real talkIt will float after every falland everythingthat's been taken allQuestionDid you miss meor did you diss me애써 돌아가는 너의 집 앞 골목사람을 피해 숨은 지하 구멍사람이 그리워Did you miss me did you diss meDid you miss me did you diss me내가 사는 게 독인지 벌인지사랑 받지 못할 것을 알기에일찍 꿈을 깼는지엎지른 물은 또 깨질 그릇세 살 버릇 다 끝났거든믿을 수 있겠니 죽어가는 이 느낌슬퍼도 울지 못해이제는 내가 남자인 척 못해바람에 걸린 돛대내 방에만 몰래 걸어 놓을게고통이란 색깔로 칠해보통 쉽게 눈에 띄게천 명 중의 구백 아흔 아홉다 떠나도 너만 있어주오hurt me hate me so did you miss me바람이 부는 아침 같아오늘이 익숙해서 슬픔이 익숙해져love me want mebut did you diss me눈물이 익숙해서 슬픔이 익숙해져소리 없이 넌 vanish날 혼자 둔 뒤로 panic사랑 앞에 등지고 겨우 숨쉬고빨간 심장에 damage내가 버린 걸까아니면 버림 받은 걸까뒤섞인 사건에 급히 발을 뺀You burned a whole in my heart우린 꽃과 꽃처럼 아름다운 이별꽃과 꽃처럼 아름다운 만남웃을까 비웃을까 어떡해야 내가 살까너와의 이별은 치유와 깨달음의 시술잔을 싹 비우지hurt me hate me so did you miss me바람이 부는 아침 같아오늘이 익숙해서 슬픔이 익숙해져love me want mebut did you diss me눈물이 익숙해서 슬픔이 익숙해져꽃과 꽃처럼 아름다운 사랑꽃과 꽃처럼 아름다운 이별꽃과 꽃처럼 아름다운 만남꽃과 꽃처럼 아름다운 사람꽃과 꽃처럼 아름다운 사랑꽃과 꽃처럼 아름다운 이별꽃과 꽃처럼 아름다운 만남꽃과 꽃처럼 아름다운 사람내가 그리웠니 내가 그리웠니did you miss me did you diss me내가 사는게 독인지 돈인지내가 그리웠니 내가 그리웠니제발 제발내가 그리웠니 내가 그리웠니사랑도 사람도 추억도이 세상도내가 그리웠니 내가 그리웠니너와의 이별은 치유와 깨달음의 시술잔을 싹 비우지
2014,정키,홀로 (Feat. 김나영),아침에 눈을 떴을 때텅 빈 방안에 나 홀로 니 빈자리 거닐면서많은 생각들에 잠겨지워질 수 없는 기억 돌이킬 수 없는 우리 헤어날 수 없는 나와 멀어져만 가는 너를 바라봐누군가 한 말 처럼 언젠가만날 거라 그렇게우린 헤어진 거야집에 오는 길을 홀로텅 빈 방 침대에 홀로너와의 기억에 홀로 나 홀로 무뎌질 가슴안고 추억 속에 살아 홀로방안에서 깨면 홀로 늘있던 니가 없어 익숙해지겠지 나 홀로그 때를 기억하니 너와내가 우리란 말로함께 할 수 있었던그 날의 사랑들을잠시 맞잡았던 두 손 차마 놀 수 없어 붙잡았던우리라 해도그립고 그리워 그저 바라만 봐야 했어누군가 한 말 처럼 언젠가만날 거라 그렇게 우린 헤어진 거야집에 오는 길을 홀로 텅 빈 방 침대에 홀로너와의 기억에 홀로나 홀로 무뎌질 가슴 안고 추억 속에 살아 홀로방안에서 깨면 홀로 늘 있던 니가 없어 익숙해지겠지 나 홀로지난 시간들이 그리워 힘든 건지 내 손길만을 기다린 건지다른 누군갈 만날 내 모습 바란 건지 그저 날 사랑한다고 말해줘집에 오는 길을 홀로텅 빈 방 침대에 홀로너와의 기억에 홀로 나 홀로 무뎌질 가슴 안고 살아 보고 싶어 매일 널 그리며 살아 다시 아파한다 해도 내게 손 내밀어 그저 날 사랑한다고 말해줘이제 더 이상 잊혀질 그 날처럼 처음 날 만나서 설레었던그 날 그 때로 다시 돌아와나 하나만 바라보며 사랑한다고 말했던그 때의 우리로 돌아갈래텅 빈 방 침대에 홀로너와의 기억에 홀로 나 홀로 무뎌질 가슴 안고 추억 속에 살아 홀로방안에서 깨면 홀로 늘있던 니가 없어 익숙해지겠지 나 홀로
2014,2NE1,살아 봤으면 해,오늘도 이렇게 하루가 지나가네온종일 나 너만을 위해 보냈는데네가 가장 좋아하는 옷을 꺼내 입고거울에 비친 가장 아름다워야 할 내 모습은초라하게만 보여눈치 없는 밤 하늘은 너무 아름다워네가 나로 살아 봤으면 해내가 너로 살아 봤으면 해단 하루라도 느껴 봤으면 해너의 마음나의 마음내가 너를 사랑했으면 해네가 나를 사랑했으면 해단 하루라도 함께 했으면 해널 후회 없이 보내줄 수 있게눈앞에 있는 걸 다 던져버리고 싶지만크게 소리 지르고 싶지만그걸 듣는 건 나 혼자뿐인걸타들어 가는 촛불과 함께얼마 남지 않은 내 마음아름다운 이 집이 감옥처럼 느껴져눈치 없는 밤 하늘은너무 아름다워네가 나로 살아 봤으면 해내가 너로 살아 봤으면 해단 하루라도 느껴 봤으면 해너의 마음나의 마음내가 너를 사랑했으면 해네가 나를 사랑했으면 해단 하루라도 함께 했으면 해널 후회 없이 보내줄 수 있게가끔 나도 너처럼다 뒤로하고 밖으로 나가술로 아픔을 웃음으로 슬픔을씻어 내리고 싶어 하지 않을 뿐네가 나로 살아 봤으면 해내가 너로 살아 봤으면 해단 하루라도 느껴 봤으면 해너의 마음나의 마음내가 너를 사랑했으면 해네가 나를 사랑했으면 해단 하루라도 함께 했으면 해널 후회없이 보내줄 수 있게네가 나로 살아봤으면내가 너로 살아봤으면단 하루라도 느껴봤으면널 후회없이 보내 줄 수 있게
2014,김동률,그게 나야,난 너에게 모두 주고 싶던 한 사람너 하나로 이미 충분했던난 너에게 모두 주지 못한 한 사람너무 쉽게 놓쳐 버렸던우리 서로 사랑했던 그 시절엔뭐가 그리 설레고 또 좋았었는지세상을 다 가진 양 들떠 있던 내 모습이너 없이 그려지지가 않는 게 그게 나야난 너에게 너무 앞서 가던 한 사람어느샌가 홀로 헤매던우리 서로 사랑했던 그 시절엔왜 그렇게 힘들고 또 아팠었는지세상이 무너질 듯 펑펑 울던 네 모습이한 번에 그려지지도 않는 게 어느새너는 정말 괜찮은지다 지운 채로 사는 건지우리 서로 사랑했던 그 시절은왜 내게는 추억인 척 할 수 없는지좀처럼 잊혀지지 않는 얼굴 보고 싶어하루에도 몇 번씩 또 그리는 그게 나야그 시절을 아직 살아가는 한 사람그게 나야
2014,개리,"19금
							
							
							조금 이따 샤워해 (Feat. Crush)","[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
						가사"
2014,소유 (SOYOU),착해 빠졌어 (Stupid In Love),니 입술이 나를 욕해도난 아니 아니야니 마음이 나를 접어도난 아니 아니야내 눈물의 의미를 왜 몰라끝내자는 게 아니야안아 달란 말이야평소완 다른 말투심장이 시큰해난 니가 낯설었고비가 내릴 듯 하늘은 시커메반복된 실망과 다툼 속서론 지쳤고넌 아마도 오늘 여기서 내게 꼭이별을 말할 것 같아순간 가슴에 불지른 듯나도 모르게 소리쳤지밀치고 부딪히고널 보며 진저리 쳤지너 왜 그렇게 슬픈 눈을 하고서날 쳐다보고만 있어항상 그랬지난 모질고 넌 지겹게 착해 빠졌어니 입술이 나를 욕해도난 아니 아니야니 마음이 나를 접어도난 아니 아니야내 눈물의 의미를 왜 몰라끝내자는 게 아니야안아 달란 말이야혼자 아닌 둘이라넌 더 외롭다 했어슬픈 표정으로 넌 물었지내 말 이해 할 수 있어난 귀찮고 바쁘단 핑계로널 짐처럼 취급했지믿음은 플라스틱처럼 부러져니 의심 지긋지긋했지그리고 너희 집 앞바래다준 마지막에어김없이 폭탄 터졌지참 더럽게도 징하게서롤 밀쳤고 욕을 뱉고우린 미쳤고now we can't go back누군가 그랬지계절은 이별을 데리고 오네 계속 그렇게 거친 말 해다신 안볼 듯 상처를 내봐어차피 끝낼 맘이면좀 더 제대로 나쁜 척해봐너 짜증나게 굴지마누굴 만나든 잘 살테니까뒤늦게 다시 날 찾을 때난 절대로 거기 없으니까그냥 꺼지라 했지울먹이는 니 모습 지겨워서바보같이아파하는 그 꼴 봐주기 힘겨워서 미안해 할 것 없어주저하지 말고 말해 어서이별의 순간 난 여전히 못났고넌 끝까지 착해빠졌어헤어지잔 말이 아니야난 아니 아니야싫어졌다는 말이 아니야난 아니 아니야내 눈물의 의미를 왜 몰라잡아달란 말이야안아달란 말이야가지마 내 눈에 써놨잖아내 눈물이 말하잖아멀어져가는 우리바라보기만 할 뿐 잡지 않아길었던 연애의 끝서로의 마음은 닿지 않아제발 예전의 너로 돌아와가지마 가지마이제 끝낼 시간somebody got to say goodbye미안해 난 널 더는 사랑 하지 않아진심 와 닿지 않아 만질 수 없고 볼 수 없어아무것도 느낄 수 없어괜찮아 날 욕해넌 왜 끝까지 멍청하게그리 착해 빠졌어 서로의 맘 헤프게 떠들며그저 시간만 끌었지너는 언제나 최선을 다했고난 언제나 너의 최악이었지알아 너가 더 참고더 울고 더 외로웠어이별의 순간 난 여전히 못났고끝내 널 잡지 못했어평소완 다른 말투 심장이 시큰해난 니가 낯설었고비가 내릴 듯 하늘은 시커메반복된 실망과 다툼 속서론 지쳤고넌 아마도 오늘 여기서 내게 꼭이별을 말할 것 같아
2014,비스트,12시 30분,요란한 소릴 내며 깨지는 유리병 우리 모습일까 낮게 깔린 하늘이 금방이라도 부서질 것 같으니까 왜 이제야 왔냐며 날 기다렸다며 내 사랑 반겼던 너는 이제 어쩌다 마주친 모르는 사람보다 차갑게 얼어있다 환한 네 미소도 환한 미소도 따뜻한 네 품도 네 얼굴도 더 이상 볼 수도 만질 수도 없을 것만 같아 두려워 지금 우린 마치 12시 30분의 시곗바늘처럼 서로 등 돌리고 다른 곳을 보고 모든 걸 버리려고 하잖아 우린 마치 12시 30분의 시곗바늘처럼 다신 돌아올 수 없는 곳으로 걸어가고 있잖아 우릴 따라 흘러가던 시간도 멈췄나 봐 우리라기보단 이젠 너와 내가 됐나 봐 사소하게 지나간 모든 것들이 다 지나가기보단 놓친 것 같아 네 손이 참 따뜻했었나 봐 흔들리는 널 이미 알았어 그래서 더 꽉 잡았어 널 안았어 널 가뒀어 내 사랑이 독해져서 Yeah I know 모두 내 탓인 걸 But 미련이란 거 희망이란 거 놓을 수가 없어 환한 네 미소도 환한 미소도 따뜻한 네 품도 네 얼굴도 더 이상 볼 수도 만질 수도 없을 것만 같아 두려워 지금 우린 마치 12시 30분의 시곗바늘처럼 서로 등 돌리고 다른 곳을 보고 모든 걸 버리려고 하잖아 우린 마치 12시 30분의 시곗바늘처럼 다신 돌아올 수 없는 곳으로 걸어가고 있잖아 언젠가 이별이 내 앞에 무릎 꿇을 때 시간이 다시 우릴 따라 흐르게될 거라 믿어그렇게 올 거라 믿어지금 보내지만 너를 보냈지만모든 게 다 멈췄지만고장 나 버린 시계가다시 움직일 거라고 믿어지금 우린 마치12시 30분의 시곗바늘처럼서로 등 돌리고 다른 곳을 보고모든 걸 버리려고 하잖아우린 마치12시 30분의 시곗바늘처럼다신 돌아올 수 없는 곳으로걸어가고 있잖아
2014,EXO,으르렁 (Growl),Yo Okay나 혹시 몰라 경고하는데잘 들어지금 위험해So Dangerous자꾸 나를 자극하지마큰일 나 나도 날 몰라 숨이 자꾸 멎는다네가 날 향해 걸어온다나를 보며 웃는다너도 내게 끌리는지 눈앞이 다 캄캄해네가 뚫어져라 쳐다볼 땐귓가에 가까워진 숨소리날 미치게 만드는 너인걸아무도 널 못 보게품에 감추고 싶어널 노리는 시선들내 안에 일어난 거센 소용돌이 검은 그림자 내 안에 깨어나널 보는 두 눈에 불꽃이 튄다그녀 곁에서 모두 다 물러나이젠 조금씩 사나워진다나 으르렁 으르렁 으르렁 대나 으르렁 으르렁 으르렁 대나 으르렁 으르렁 으르렁 대너 물러서지 않으면 다쳐도 몰라날이 선 눈빛과 베일듯한 긴장감지금 탐색 중이야 너의 주위를Babe Babe Oh넌 그냥 그대로 있어나만을 바라보면서절대 널 보내지 않아두고 봐 Babe 흐린 공간속에서선명하게 빛나는널 노리는 시선들내 안에 울리는 경보 울림소리검은 그림자 내 안에 깨어나널 보는 두 눈에 불꽃이 튄다그녀 곁에서 모두 다 물러나이젠 조금씩 사나워진다나 으르렁 으르렁 으르렁 대나 으르렁 으르렁 으르렁 대나 으르렁 으르렁 으르렁 대너 물러서지 않으면 다쳐도 몰라E X O 또 다른 늑대들이 볼세라너무나 완벽한 내 여자라품속엔 부드럽게 너를 안고너만을 위해서 나는 난폭해지고결국엔 강한 자가 얻게 되는 미인자리가 없으니까 그냥 돌아가I win가능성 제로야 닳으니까 그만 봐그녀를 넘본다면 나를 먼저 넘어봐 우리 말곤 하나둘씩 지워버리자너하고 나만 여기 남아멈춰진 듯이 워검은 그림자 내 안에 깨어나널 보는 두 눈에 불꽃이 튄다그녀 곁에서 모두 다 물러나이젠 조금씩 사나워진다나 으르렁 으르렁 으르렁 대나 으르렁 으르렁 으르렁 대나 으르렁 으르렁 으르렁 대너 물러서지 않으면 다쳐도 몰라나 으르렁 으르렁 으르렁 대나 으르렁 으르렁 으르렁 대나 으르렁 으르렁 으르렁 대너 물러서지 않으면 다쳐도 몰라
2014,San E,"19금
							
							
							Body Language (Feat. 범키)","[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
						가사"
2014,2BIC(투빅),요즘 바쁜가봐,이 정도까진 아니었는데사람 맘이란 게 이렇지이 모든 걸 넌 예측한거니이게 밀당 뭐 그런거니매일 내 마음을 떠보던 너의 문자를 이젠 내가 기다린다자꾸 니가 생각나 한때는 부담스럽던 니가또 매일매일 눈에 보이던니가 내가 걸린건가아님 낚인건가 너의 장난에한 번만 더 물어봐 솔직히누가 제일 좋냐고또 매일매일 누가 보고 싶냐고니 이름을 말할 수 있는데요즘 넌 바쁜가봐평범하다고 생각했는데왜 이렇게 예뻐보일까동생으로만 보였었는데 이젠 여자로만 보이네내게 칭얼칭얼 대던 너의 모습들이 이젠 너무 그리운데자꾸 니가 생각나 한때는 부담스럽던 니가또 매일매일 눈에 보이던 니가내가 걸린건가아님 낚인건가 너의 장난에한 번만 더 물어봐 솔직히누가 제일 좋냐고또 매일매일 누가 보고 싶냐고니 이름을 말할 수 있는데요즘 넌 바쁜가봐허전해서 이러는 맘이 아냐난 니가 필요해이러는 게 어디있어 이렇게 널기다리게 만들어 놓고 나서너만 사랑하게 만들고 나서 oh이렇게 될 줄은 나 몰랐어내가 바본건가 아님 속는건가 너의 장난에한 번만 더 불러줘 니 입에붙어 있던 내 이름나만 아는 그 귀여운 목소리로재잘대던 니가 그리운데요즘 넌 바쁜가봐
